aX,aY,aZ,gX,gY,gZ
-0.197,-0.309,1.324,23.437,21.24,6.409
-0.165,-0.333,1.362,33.63,28.625,7.263
-0.129,-0.341,1.383,42.175,29.419,6.592
-0.111,-0.343,1.37,53.467,24.78,4.578
-0.102,-0.339,1.348,62.073,17.029,2.747
-0.113,-0.32,1.301,73.73,9.216,0.488
-0.126,-0.32,1.224,80.261,2.319,-1.404
-0.141,-0.308,1.168,86.487,-1.221,-2.075
-0.152,-0.303,1.131,90.881,-2.319,-1.526
-0.151,-0.316,1.106,90.271,-3.052,0.305
-0.139,-0.315,1.087,91.675,-3.174,1.77
-0.13,-0.332,1.064,96.191,-2.869,2.136
-0.115,-0.343,1.032,97.046,-2.441,2.075
-0.104,-0.353,0.999,99.121,-2.625,0.977
-0.098,-0.365,0.969,104.004,-3.418,-1.16
-0.099,-0.368,0.953,103.882,-4.639,-2.625
-0.111,-0.369,0.934,104.187,-6.958,-3.845
-0.125,-0.375,0.921,106.812,-8.606,-4.761
-0.138,-0.395,0.9,106.14,-10.071,-4.089
-0.147,-0.406,0.87,104.492,-12.207,-2.258
-0.151,-0.425,0.842,106.445,-14.16,-0.854
-0.147,-0.443,0.815,105.225,-15.686,1.038
-0.141,-0.451,0.805,102.905,-16.846,2.625
-0.144,-0.464,0.799,103.271,-15.93,2.808
-0.137,-0.49,0.793,103.638,-12.268,2.441
-0.131,-0.502,0.779,107.3,-7.996,1.404
-0.129,-0.515,0.757,110.779,-4.211,-0.549
-0.126,-0.536,0.729,114.319,0.854,-2.747
-0.126,-0.549,0.7,114.136,5.432,-5.005
-0.142,-0.559,0.669,114.99,7.629,-7.202
-0.148,-0.564,0.654,113.098,8.789,-7.751
-0.156,-0.568,0.633,112.488,9.155,-7.324
-0.16,-0.585,0.613,111.328,9.033,-6.531
-0.156,-0.596,0.602,110.291,8.545,-5.371
-0.152,-0.611,0.602,108.032,7.385,-4.211
-0.136,-0.638,0.6,107.239,6.042,-3.601
-0.133,-0.648,0.589,108.032,3.235,-4.028
-0.139,-0.661,0.575,108.093,-0.427,-5.31
-0.137,-0.679,0.567,107.971,-2.502,-7.08
-0.142,-0.69,0.57,106.384,-4.089,-8.667
-0.144,-0.703,0.566,105.652,-6.165,-9.521
-0.146,-0.708,0.551,106.506,-9.766,-10.254
-0.156,-0.71,0.526,106.628,-15.442,-10.498
-0.166,-0.721,0.501,105.652,-21.179,-10.559
-0.175,-0.726,0.477,105.835,-26.611,-9.949
-0.188,-0.732,0.465,103.394,-31.921,-9.155
-0.206,-0.741,0.456,101.685,-35.645,-8.118
-0.215,-0.747,0.439,101.257,-37.598,-6.287
-0.225,-0.757,0.414,100.769,-38.086,-4.761
-0.235,-0.77,0.394,100.83,-36.743,-3.357
-0.234,-0.782,0.381,100.159,-34.119,-1.892
-0.232,-0.791,0.369,99.548,-31.128,-0.977
-0.23,-0.804,0.355,101.196,-27.893,-0.977
-0.23,-0.809,0.339,100.22,-25.208,-0.549
-0.228,-0.821,0.313,101.929,-23.193,-0.854
-0.218,-0.835,0.291,101.44,-21.973,-0.793
-0.218,-0.842,0.274,100.22,-21.545,-1.282
-0.219,-0.852,0.255,98.694,-21.484,-1.892
-0.219,-0.853,0.248,96.375,-21.79,-2.014
-0.225,-0.861,0.237,96.558,-22.156,-2.319
-0.224,-0.865,0.218,95.337,-23.315,-2.258
-0.228,-0.875,0.194,94.849,-24.841,-2.502
-0.231,-0.885,0.171,94.727,-26.001,-3.052
-0.233,-0.891,0.148,95.703,-26.062,-3.601
-0.234,-0.898,0.129,93.933,-25.696,-3.784
-0.233,-0.897,0.101,95.581,-24.719,-4.089
-0.258,-0.884,0.09,91.919,-23.437,-4.211
-0.262,-0.909,0.074,92.468,-20.264,-4.333
-0.267,-0.908,0.063,89.966,-16.846,-1.953
-0.275,-0.901,0.061,85.083,-14.465,0.244
-0.268,-0.92,0.064,82.397,-9.766,1.526
-0.259,-0.924,0.065,82.275,-5.676,3.296
-0.25,-0.924,0.054,79.895,-3.296,5.066
-0.236,-0.937,0.039,80.933,-1.892,5.737
-0.221,-0.943,0.019,79.285,-2.075,6.287
-0.22,-0.944,0.007,77.332,-3.601,5.737
-0.23,-0.947,0.003,75.256,-5.676,4.883
-0.231,-0.952,-0.001,71.533,-7.568,5.127
-0.231,-0.95,-0.009,70.679,-9.949,5.981
-0.24,-0.951,-0.018,67.749,-12.268,6.714
-0.238,-0.953,-0.026,66.895,-13.733,7.507
-0.232,-0.955,-0.041,65.002,-14.832,8.85
-0.227,-0.965,-0.059,65.308,-15.503,9.521
-0.252,-0.956,-0.071,62.622,-14.587,9.766
-0.215,-0.956,-0.056,60.73,-11.169,10.803
-0.212,-0.987,-0.082,61.157,-12.878,9.155
-0.227,-0.976,-0.103,60.364,-14.526,10.132
-0.198,-0.962,-0.113,57.983,-12.268,11.597
-0.196,-0.988,-0.153,59.204,-9.827,10.193
-0.204,-0.994,-0.177,60.974,-7.629,7.996
-0.189,-0.986,-0.183,59.021,-7.446,6.226
-0.19,-0.975,-0.215,57.068,-8.484,4.883
-0.204,-0.977,-0.243,57.129,-6.836,5.005
-0.198,-0.99,-0.274,55.237,-4.15,5.127
-0.19,-0.993,-0.287,53.284,-1.77,4.089
-0.199,-0.99,-0.304,49.866,-0.061,2.991
-0.213,-0.989,-0.309,45.837,1.648,2.563
-0.214,-0.984,-0.308,41.443,3.357,3.052
-0.217,-0.979,-0.305,37.292,4.639,3.845
-0.219,-0.985,-0.297,34.058,6.226,5.005
-0.212,-0.997,-0.285,30.09,7.019,6.104
-0.195,-0.999,-0.268,25.696,6.47,7.141
-0.179,-0.998,-0.248,23.01,4.456,7.202
-0.176,-1.001,-0.234,19.409,1.404,6.775
-0.176,-1.006,-0.224,18.25,-0.977,5.676
-0.177,-1.005,-0.214,16.602,-2.625,4.517
-0.176,-1.001,-0.204,14.221,-3.113,3.906
-0.177,-1,-0.198,14.709,-2.747,3.479
-0.18,-1.001,-0.193,12.573,-2.014,3.418
-0.183,-1.001,-0.192,12.024,-0.793,3.479
-0.182,-1.006,-0.168,11.78,1.038,3.967
-0.176,-1.003,-0.162,8.972,1.099,3.479
-0.184,-1.005,-0.155,9.583,0.427,2.686
-0.179,-1.006,-0.148,6.958,-0.427,2.808
-0.177,-1.008,-0.152,8.24,-1.831,1.953
-0.187,-1.003,-0.159,7.08,-2.258,1.587
-0.198,-1.003,-0.165,7.507,-1.282,0.977
-0.233,-0.298,1.184,22.644,11.536,1.526
-0.251,-0.303,1.192,29.846,7.08,1.282
-0.262,-0.313,1.206,31.677,3.906,1.709
-0.27,-0.314,1.229,36.255,3.479,2.38
-0.277,-0.318,1.245,39.246,6.104,3.723
-0.277,-0.322,1.261,45.227,10.681,4.456
-0.26,-0.323,1.276,50.476,15.564,5.615
-0.236,-0.323,1.29,57.373,18.25,6.165
-0.213,-0.318,1.302,62.683,17.09,6.226
-0.19,-0.316,1.312,70.496,12.268,5.493
-0.173,-0.324,1.295,78.125,4.517,4.089
-0.167,-0.339,1.243,85.266,-6.653,2.014
-0.178,-0.335,1.176,92.041,-18.677,-0.061
-0.203,-0.334,1.12,92.712,-28.931,-1.038
-0.226,-0.333,1.079,94.727,-34.546,-0.61
-0.238,-0.336,1.043,95.825,-35.095,1.831
-0.238,-0.346,1.006,97.778,-31.555,3.845
-0.237,-0.352,0.977,101.746,-25.513,4.944
-0.24,-0.377,0.941,103.455,-18.372,5.432
-0.239,-0.372,0.918,105.896,-10.864,5.493
-0.235,-0.382,0.904,106.75,-4.395,5.798
-0.22,-0.398,0.884,109.436,0.366,5.737
-0.215,-0.41,0.857,112.122,3.235,5.188
-0.215,-0.427,0.832,112.61,4.395,3.967
-0.218,-0.438,0.821,112.183,5.615,3.174
-0.222,-0.45,0.815,112.488,6.348,3.174
-0.22,-0.471,0.817,111.45,6.47,3.723
-0.215,-0.489,0.806,110.901,6.165,3.479
-0.222,-0.502,0.793,111.755,5.493,2.563
-0.225,-0.51,0.778,112.549,6.104,1.892
-0.232,-0.52,0.769,113.586,7.507,1.648
-0.237,-0.524,0.763,113.831,9.338,2.441
-0.231,-0.542,0.746,116.455,11.536,3.052
-0.225,-0.564,0.725,117.798,13,2.93
-0.224,-0.579,0.704,117.92,13.123,2.319
-0.229,-0.588,0.687,119.202,12.512,0.977
-0.232,-0.594,0.67,118.713,12.146,0.244
-0.241,-0.599,0.655,119.446,12.39,0.244
-0.24,-0.613,0.637,118.713,12.512,0.61
-0.237,-0.626,0.611,120.422,12.756,0.549
-0.23,-0.639,0.593,119.08,12.634,0.549
-0.226,-0.646,0.588,119.934,12.756,-0.061
-0.225,-0.654,0.576,120.85,11.414,-0.61
-0.223,-0.669,0.568,120.605,9.033,-0.793
-0.218,-0.683,0.555,120.85,7.263,-1.77
-0.217,-0.695,0.532,122.07,4.517,-2.441
-0.226,-0.698,0.505,121.765,0.61,-2.563
-0.228,-0.713,0.482,120.85,-2.808,-2.747
-0.228,-0.719,0.451,119.629,-6.226,-2.014
-0.227,-0.725,0.418,119.08,-9.888,-1.465
-0.226,-0.746,0.381,119.08,-13.55,-0.854
-0.224,-0.755,0.342,117.615,-17.151,-0.427
-0.235,-0.758,0.308,117.493,-18.616,-0.916
-0.26,-0.762,0.293,114.929,-17.273,-0.61
-0.271,-0.778,0.291,112.976,-11.841,0.977
-0.258,-0.795,0.29,110.962,-5.737,3.723
-0.247,-0.807,0.287,110.657,-1.648,5.737
-0.232,-0.826,0.285,108.826,1.221,6.653
-0.209,-0.831,0.273,108.765,1.648,7.019
-0.188,-0.841,0.249,107.483,-0.977,6.836
-0.179,-0.852,0.216,108.337,-5.066,5.188
-0.177,-0.86,0.18,107.483,-10.01,3.296
-0.201,-0.857,0.154,107.178,-13.733,0.854
-0.241,-0.859,0.153,102.905,-12.878,-0.61
-0.251,-0.87,0.159,101.929,-7.08,0.122
-0.246,-0.872,0.163,101.563,-1.526,2.808
-0.236,-0.879,0.158,99.548,2.075,4.822
-0.224,-0.89,0.148,101.257,4.211,5.798
-0.21,-0.893,0.131,99.67,3.418,6.653
-0.198,-0.9,0.107,99.487,0.488,6.348
-0.191,-0.904,0.078,98.511,-3.296,5.554
-0.192,-0.91,0.048,97.961,-7.507,4.028
-0.202,-0.911,0.013,98.022,-11.169,2.38
-0.216,-0.911,-0.011,93.994,-14.465,1.648
-0.235,-0.91,-0.026,92.773,-16.052,1.587
-0.249,-0.912,-0.025,88.684,-15.625,2.625
-0.247,-0.92,-0.022,87.036,-13.245,4.089
-0.232,-0.928,-0.035,88.196,-10.376,5.798
-0.218,-0.934,-0.055,86.426,-8.24,6.348
-0.21,-0.939,-0.076,87.341,-6.592,5.554
-0.203,-0.943,-0.103,87.585,-5.981,5.127
-0.205,-0.939,-0.127,84.167,-6.409,4.883
-0.209,-0.945,-0.144,82.275,-6.104,4.333
-0.205,-0.945,-0.158,82.825,-5.188,4.211
-0.228,-0.94,-0.177,78.613,-4.822,4.15
-0.25,-0.971,-0.123,72.693,-1.77,4.456
-0.222,-0.941,-0.11,72.876,1.587,4.15
-0.251,-0.946,-0.174,76.721,-1.343,3.54
-0.229,-0.944,-0.173,74.097,-2.258,7.385
-0.182,-0.945,-0.24,75.684,-3.723,7.324
-0.207,-0.969,-0.275,73.608,-6.348,5.798
-0.209,-0.961,-0.289,71.411,-10.62,4.639
-0.203,-0.95,-0.297,67.078,-17.334,3.235
-0.23,-0.946,-0.337,62.805,-23.743,2.991
-0.249,-0.958,-0.363,58.777,-25.391,4.639
-0.241,-0.963,-0.384,57.556,-24.048,5.31
-0.237,-0.964,-0.39,52.063,-23.132,5.188
-0.24,-0.955,-0.393,47.913,-21.057,5.676
-0.24,-0.943,-0.391,47.485,-17.639,6.592
-0.227,-0.969,-0.41,44.434,-13.367,7.08
-0.21,-0.961,-0.409,42.969,-9.094,8.118
-0.198,-0.985,-0.403,38.757,-6.165,8.667
-0.178,-0.969,-0.385,35.522,-6.226,9.277
-0.172,-0.974,-0.374,30.945,-8.24,9.644
-0.172,-0.98,-0.372,27.771,-10.498,9.216
-0.177,-0.983,-0.368,25.33,-10.62,8.972
-0.176,-0.984,-0.358,23.865,-8.179,8.606
-0.164,-0.979,-0.35,22.339,-4.395,8.911
-0.152,-0.981,-0.346,21.24,-0.854,8.972
-0.139,-0.988,-0.346,20.264,1.892,8.545
-0.129,-0.989,-0.354,20.386,3.235,8.118
-0.128,-0.999,-0.345,17.029,3.357,7.507
-0.139,-0.989,-0.333,15.381,1.587,5.188
-0.16,-0.983,-0.322,12.024,-0.366,4.517
-0.157,-0.987,-0.302,11.047,-1.465,5.188
-0.149,-0.992,-0.305,9.888,-2.563,5.066
-0.155,-0.991,-0.308,8.179,-2.197,5.127
-0.155,-0.994,-0.305,8.484,-0.61,4.944
-0.151,-0.993,-0.292,7.812,2.319,3.967
-0.187,-0.279,1.31,0.671,18.188,-2.991
-0.2,-0.279,1.309,12.39,18.127,-4.517
-0.229,-0.265,1.307,16.846,15.259,-4.7
-0.258,-0.245,1.322,19.531,12.024,-2.686
-0.266,-0.255,1.398,19.592,13.367,1.343
-0.239,-0.268,1.537,20.081,16.663,5.554
-0.211,-0.265,1.677,22.644,17.395,9.338
-0.187,-0.279,1.783,33.875,18.616,9.766
-0.165,-0.296,1.842,50.293,18.25,7.69
-0.151,-0.313,1.846,66.772,15.137,5.371
-0.147,-0.32,1.809,88.928,10.803,1.282
-0.153,-0.32,1.718,107.971,6.836,-2.075
-0.154,-0.32,1.615,125.854,4.944,-5.127
-0.133,-0.313,1.507,144.409,4.456,-9.644
-0.136,-0.31,1.392,155.09,3.357,-13.306
-0.153,-0.297,1.28,159.363,0.61,-14.832
-0.175,-0.291,1.181,163.147,-1.77,-14.404
-0.184,-0.3,1.12,161.255,-0.854,-11.23
-0.168,-0.31,1.084,157.959,2.319,-7.874
-0.144,-0.333,1.078,156.494,5.554,-5.981
-0.103,-0.344,1.085,154.602,7.385,-5.31
-0.078,-0.352,1.042,161.316,6.348,-7.385
-0.076,-0.364,0.975,167.175,3.479,-10.864
-0.069,-0.369,0.887,172.424,-0.732,-14.648
-0.076,-0.396,0.789,176.086,-5.188,-17.822
-0.093,-0.427,0.685,174.5,-10.864,-20.447
-0.117,-0.429,0.617,170.776,-17.151,-21.057
-0.133,-0.439,0.571,162.048,-23.865,-20.02
-0.147,-0.469,0.53,157.166,-29.846,-19.165
-0.165,-0.495,0.519,149.292,-35.522,-17.09
-0.186,-0.515,0.508,142.883,-38.33,-14.404
-0.196,-0.54,0.494,140.259,-36.926,-11.597
-0.203,-0.562,0.467,139.709,-32.41,-9.705
-0.207,-0.587,0.438,136.963,-25.879,-8.911
-0.214,-0.607,0.413,139.038,-17.09,-9.338
-0.228,-0.631,0.392,139.16,-7.69,-9.827
-0.23,-0.655,0.371,137.146,0.183,-9.216
-0.226,-0.674,0.358,136.047,4.822,-8.85
-0.212,-0.697,0.354,131.592,5.066,-8.362
-0.203,-0.714,0.345,128.479,1.465,-8.85
-0.211,-0.724,0.349,123.474,-4.517,-10.132
-0.215,-0.727,0.352,121.826,-11.719,-10.742
-0.221,-0.745,0.338,118.103,-18.311,-10.803
-0.247,-0.759,0.319,117.249,-22.339,-12.024
-0.281,-0.766,0.313,111.816,-23.865,-11.047
-0.296,-0.778,0.327,109.009,-21.118,-8.606
-0.296,-0.78,0.344,105.652,-15.442,-4.761
-0.278,-0.793,0.356,106.079,-9.216,-1.648
-0.249,-0.814,0.349,106.628,-5.127,-0.122
-0.224,-0.826,0.331,110.596,-4.761,-0.549
-0.203,-0.823,0.305,110.352,-7.08,-2.319
-0.196,-0.825,0.273,113.098,-10.62,-5.737
-0.214,-0.838,0.234,113.647,-14.648,-9.583
-0.24,-0.841,0.2,113.647,-18.25,-12.329
-0.284,-0.846,0.178,109.436,-20.02,-12.695
-0.301,-0.855,0.168,105.408,-17.883,-10.925
-0.3,-0.851,0.165,100.708,-13.428,-6.897
-0.293,-0.855,0.168,100.952,-10.498,-3.601
-0.266,-0.862,0.174,98.206,-8.911,-1.038
-0.238,-0.873,0.162,99.365,-10.498,-0.122
-0.215,-0.874,0.133,101.807,-14.771,-1.404
-0.212,-0.881,0.091,103.577,-19.104,-4.272
-0.227,-0.891,0.037,107.117,-22.766,-8.301
-0.235,-0.896,-0.028,104.492,-25.024,-10.925
-0.289,-0.899,-0.046,100.22,-25.696,-12.085
-0.313,-0.894,-0.059,96.191,-25.879,-11.963
-0.32,-0.895,-0.051,89.233,-23.315,-8.85
-0.327,-0.891,-0.037,86.609,-21.667,-5.371
-0.311,-0.904,-0.034,81.665,-20.264,-2.258
-0.285,-0.912,-0.029,82.52,-18.921,-0.793
-0.267,-0.911,-0.036,83.313,-18.555,-1.038
-0.27,-0.918,-0.044,85.876,-17.578,-3.052
-0.28,-0.924,-0.054,86.487,-15.625,-4.883
-0.291,-0.93,-0.071,87.463,-13.245,-5.798
-0.29,-0.93,-0.074,87.891,-10.925,-5.554
-0.274,-0.928,-0.073,84.412,-9.949,-4.272
-0.259,-0.927,-0.085,85.205,-11.169,-4.028
-0.253,-0.93,-0.106,83.862,-14.771,-4.456
-0.256,-0.93,-0.126,81.726,-19.653,-5.737
-0.261,-0.934,-0.146,80.933,-23.804,-6.714
-0.292,-0.906,-0.16,76.111,-26.855,-7.141
-0.309,-0.939,-0.114,73.914,-26.55,-6.104
-0.281,-0.916,-0.118,74.28,-26.245,-5.981
-0.301,-0.941,-0.156,76.05,-27.405,-5.127
-0.29,-0.91,-0.157,79.102,-24.658,-2.808
-0.281,-0.905,-0.203,80.505,-20.752,-2.808
-0.287,-0.922,-0.239,86.609,-16.602,-4.7
-0.286,-0.913,-0.257,86.426,-15.32,-5.31
-0.287,-0.89,-0.295,84.351,-16.968,-5.737
-0.306,-0.891,-0.329,82.153,-15.93,-5.066
-0.313,-0.889,-0.34,81.299,-12.878,-3.418
-0.305,-0.893,-0.355,82.153,-10.681,-3.235
-0.31,-0.888,-0.377,80.139,-9.46,-3.113
-0.34,-0.885,-0.41,76.355,-9.399,-2.014
-0.345,-0.898,-0.424,74.097,-8.423,-0.671
-0.336,-0.886,-0.421,68.787,-6.714,1.587
-0.321,-0.874,-0.406,62.927,-7.812,4.089
-0.302,-0.877,-0.4,63.232,-10.01,4.822
-0.283,-0.878,-0.405,62.134,-14.282,4.578
-0.274,-0.877,-0.425,60.364,-19.531,3.174
-0.282,-0.885,-0.454,61.89,-23.254,0.305
-0.292,-0.888,-0.483,62.134,-24.475,-1.587
-0.301,-0.882,-0.506,59.265,-23.682,-2.319
-0.312,-0.882,-0.519,54.749,-21.729,-2.441
-0.317,-0.882,-0.514,48.706,-18.066,-1.465
-0.308,-0.874,-0.487,44.006,-14.099,0.854
-0.297,-0.869,-0.481,43.579,-12.695,1.648
-0.283,-0.879,-0.474,43.396,-11.902,3.906
-0.264,-0.881,-0.481,41.443,-13.611,6.531
-0.259,-0.881,-0.497,38.452,-16.174,7.812
-0.258,-0.884,-0.516,36.926,-16.541,8.484
-0.251,-0.889,-0.526,36.804,-14.709,7.996
-0.241,-0.871,-0.534,32.898,-13.123,6.958
-0.247,-0.882,-0.565,30.396,-12.085,6.104
-0.24,-0.898,-0.568,29.48,-9.705,4.395
-0.242,-0.891,-0.564,23.315,-7.507,3.967
-0.244,-0.877,-0.549,22.217,-5.798,2.808
-0.245,-0.877,-0.536,21.606,-4.211,2.319
-0.25,-0.875,-0.532,19.47,-3.174,2.991
-0.248,-0.718,0.755,-23.437,9.094,6.531
-0.233,-0.722,0.765,-22.156,9.705,7.141
-0.223,-0.719,0.772,-21.301,8.545,6.836
-0.215,-0.709,0.779,-20.386,6.165,5.92
-0.213,-0.7,0.774,-19.043,2.686,4.944
-0.218,-0.7,0.758,-17.273,-0.061,3.418
-0.229,-0.695,0.741,-16.296,-1.648,1.892
-0.241,-0.685,0.733,-15.686,-1.892,1.343
-0.244,-0.68,0.731,-16.113,-1.099,1.953
-0.243,-0.679,0.726,-16.113,0.244,2.686
-0.238,-0.675,0.72,-16.052,0.793,3.296
-0.236,-0.672,0.715,-17.517,0.61,3.784
-0.234,-0.665,0.719,-18.616,-0.61,4.089
-0.231,-0.656,0.725,-18.433,-1.709,4.15
-0.231,-0.652,0.727,-16.724,-2.258,3.662
-0.229,-0.646,0.722,-16.357,-2.075,2.747
-0.237,-0.644,0.712,-13,-1.587,1.587
-0.244,-0.645,0.706,-13.672,-0.916,1.282
-0.249,-0.643,0.702,-13.733,-0.122,1.526
-0.258,-0.639,0.705,-15.991,0.366,2.441
-0.263,-0.637,0.716,-18.677,1.404,3.845
-0.26,-0.634,0.738,-20.63,3.54,5.554
-0.254,-0.63,0.758,-21.973,4.944,7.263
-0.244,-0.629,0.781,-21.973,6.165,8.545
-0.228,-0.626,0.797,-20.02,7.019,9.033
-0.218,-0.626,0.792,-17.029,6.775,8.484
-0.22,-0.63,0.774,-14.832,5.432,7.141
-0.225,-0.628,0.763,-15.198,2.808,6.165
-0.229,-0.622,0.759,-17.151,0.122,5.981
-0.235,-0.623,0.775,-18.188,-1.587,6.042
-0.237,-0.611,0.764,-20.203,-2.136,6.531
-0.247,-0.609,0.757,-20.386,-1.099,6.775
-0.246,-0.606,0.79,-21.301,0.732,7.568
-0.233,-0.595,0.805,-21.179,2.563,8.545
-0.219,-0.597,0.824,-18.677,4.761,8.118
-0.216,-0.595,0.814,-15.32,5.676,7.141
-0.218,-0.591,0.802,-13.855,5.859,6.592
-0.216,-0.588,0.792,-13.184,5.615,5.981
-0.222,-0.582,0.794,-12.634,4.944,5.493
-0.229,-0.582,0.798,-13.123,4.761,5.737
-0.225,-0.58,0.819,-13.428,5.31,6.104
-0.222,-0.578,0.842,-13.123,6.042,6.47
-0.211,-0.584,0.854,-12.207,6.348,6.47
-0.207,-0.586,0.853,-10.681,5.615,6.042
-0.208,-0.587,0.846,-10.193,3.784,5.249
-0.212,-0.582,0.841,-10.376,1.953,4.883
-0.22,-0.569,0.84,-10.437,0.366,4.639
-0.225,-0.56,0.846,-10.315,0.061,5.127
-0.223,-0.559,0.842,-7.324,1.709,5.31
-0.216,-0.557,0.845,-4.333,4.028,5.493
-0.211,-0.557,0.837,-1.648,5.798,5.249
-0.204,-0.565,0.824,0.61,7.263,4.211
-0.203,-0.567,0.81,1.77,7.507,3.174
-0.205,-0.563,0.797,1.587,6.409,2.441
-0.211,-0.557,0.803,0.549,4.761,2.136
-0.22,-0.548,0.801,-0.488,3.235,2.197
-0.234,-0.542,0.798,-1.404,2.808,2.502
-0.243,-0.537,0.797,-2.014,3.052,3.479
-0.241,-0.539,0.813,-2.075,4.7,5.371
-0.223,-0.545,0.845,-2.747,7.141,6.897
-0.207,-0.549,0.865,-1.099,8.301,6.897
-0.195,-0.557,0.875,1.404,8.85,5.737
-0.191,-0.564,0.864,5.31,7.935,3.601
-0.195,-0.561,0.852,6.348,6.226,1.587
-0.205,-0.554,0.845,6.531,4.089,0.183
-0.213,-0.549,0.839,6.714,2.563,0.122
-0.216,-0.546,0.834,6.042,1.953,0.61
-0.216,-0.545,0.832,5.432,1.709,1.16
-0.212,-0.544,0.825,5.676,2.075,1.77
-0.206,-0.542,0.817,6.287,2.625,2.197
-0.203,-0.541,0.809,6.348,3.052,2.075
-0.202,-0.54,0.803,6.348,3.54,1.953
-0.202,-0.539,0.798,5.188,4.272,2.136
-0.203,-0.537,0.796,6.775,4.883,1.892
-0.203,-0.538,0.796,5.188,5.432,2.136
-0.198,-0.541,0.798,5.493,5.981,2.136
-0.194,-0.544,0.807,4.639,5.493,2.014
-0.192,-0.538,0.819,2.93,3.296,1.709
-0.194,-0.538,0.824,3.784,0.916,0.916
-0.206,-0.537,0.817,3.967,-0.549,0.244
-0.214,-0.537,0.804,4.272,-0.916,-0.183
-0.222,-0.533,0.799,4.15,0.122,0.244
-0.225,-0.531,0.803,4.028,1.709,1.038
-0.224,-0.528,0.809,4.028,3.723,1.953
-0.219,-0.531,0.813,3.54,5.737,2.93
-0.21,-0.537,0.808,4.517,7.324,3.357
-0.205,-0.534,0.809,3.113,7.324,3.479
-0.204,-0.529,0.814,2.747,6.226,3.357
-0.207,-0.528,0.812,0.977,4.944,3.479
-0.211,-0.526,0.806,0.549,4.517,3.418
-0.215,-0.522,0.806,1.526,5.005,3.235
-0.216,-0.526,0.799,-0.122,6.165,3.967
-0.216,-0.529,0.791,0.061,7.751,4.272
-0.22,-0.523,0.799,-1.709,9.094,4.456
-0.215,-0.516,0.822,-0.854,10.193,5.127
-0.2,-0.52,0.832,-2.38,10.559,6.226
-0.193,-0.523,0.826,-1.343,10.132,5.92
-0.188,-0.521,0.815,-0.122,8.789,5.066
-0.187,-0.52,0.807,-2.258,6.836,4.578
-0.186,-0.517,0.808,-4.517,4.578,3.967
-0.19,-0.52,0.813,-6.042,2.808,3.174
-0.193,-0.524,0.822,-9.888,2.258,2.93
-0.191,-0.498,0.838,-10.132,3.113,2.38
-0.199,-0.495,0.858,-10.803,3.357,2.014
-0.206,-0.497,0.859,-7.996,3.54,2.869
-0.195,-0.503,0.84,-7.69,4.883,4.517
-0.193,-0.514,0.814,-6.836,5.432,4.944
-0.194,-0.527,0.798,-10.864,3.845,5.554
-0.197,-0.488,0.822,-15.625,1.953,6.531
-0.213,-0.489,0.845,-17.029,0.366,7.446
-0.193,-0.485,0.876,-18.738,0.183,9.277
-0.192,-0.463,0.874,-15.991,0.183,9.949
-0.182,-0.491,0.847,-9.399,1.038,7.874
-0.183,-0.5,0.827,-9.399,0.61,6.897
-0.191,-0.483,0.821,-14.465,-1.221,7.935
-0.188,-0.47,0.829,-17.456,-1.892,8.545
-0.201,-0.455,0.837,-17.456,-2.197,8.179
-0.207,-0.447,0.837,-14.709,-1.282,8.179
-0.214,-0.462,0.818,-14.221,1.16,8.789
-0.088,-0.431,1.239,6.714,-9.46,3.296
-0.093,-0.376,1.229,31.677,-16.785,-5.066
-0.141,-0.358,1.177,56.702,-20.264,-15.686
-0.226,-0.37,1.165,69.58,-20.813,-25.024
-0.287,-0.391,1.257,80.627,-17.639,-27.832
-0.277,-0.332,1.467,97.168,-12.268,-24.231
-0.201,-0.255,1.655,126.465,-5.92,-22.949
-0.16,-0.313,1.67,177.49,-0.061,-28.931
-0.157,-0.467,1.506,232.361,5.676,-42.542
-0.146,-0.584,1.302,266.907,10.01,-58.35
-0.218,-0.63,1.142,286.804,12.634,-71.594
-0.278,-0.692,0.937,295.898,19.958,-78.186
-0.368,-0.708,0.763,289.978,27.039,-75.134
-0.368,-0.735,0.641,269.409,22.034,-63.293
-0.351,-0.811,0.501,239.441,7.202,-50.903
-0.351,-0.845,0.435,200.745,-11.841,-37.72
-0.329,-0.815,0.462,160.461,-31.25,-26.245
-0.326,-0.783,0.565,130.188,-43.335,-19.348
-0.339,-0.74,0.665,114.685,-46.997,-14.771
-0.338,-0.682,0.724,112.183,-44.556,-9.155
-0.339,-0.655,0.777,121.216,-34.424,-4.639
-0.319,-0.681,0.748,137.939,-22.156,-3.052
-0.296,-0.736,0.645,154.419,-8.972,-5.676
-0.291,-0.812,0.519,164.917,1.892,-11.23
-0.305,-0.887,0.399,162.17,6.836,-14.099
-0.351,-0.958,0.323,145.996,4.15,-12.573
-0.371,-0.977,0.336,118.652,-7.812,-5.615
-0.38,-0.966,0.419,92.346,-22.888,1.892
-0.376,-0.918,0.547,72.937,-31.86,8.484
-0.345,-0.844,0.706,70.068,-33.203,13.245
-0.279,-0.765,0.845,81.116,-26.672,14.832
-0.239,-0.794,0.826,110.107,-12.512,10.01
-0.221,-0.834,0.687,140.198,1.221,1.404
-0.223,-0.907,0.483,159.485,8.057,-5.676
-0.24,-0.942,0.325,159.18,4.15,-9.583
-0.271,-0.936,0.267,145.081,-6.592,-10.498
